id,title,content,thank_count,customer_id,rating,created_at,customer_name,purchased_at
,Hài lòng,"Ánh sáng yếu, tối lắm, không sáng đâu mọi người",0,5456572,4,1670506770,Trâm Hà,1670039238
,Bình thường,Sáng ok nhé. Đèn nặng treo khó chút nhưng quan trọng sd chưa được bao lâu thì tắt ngúm rồi. Đã đánh 5* lúc mới mua giờ sửa lại 3* vì quá dỏm,1,6432194,3,1643308928,Minh Nguyên,1643122728
,Hài lòng,"Cho hướng dẫn sử dụng vì đèn không sáng 
Cảm ơn",0,15617,4,1679297098,Phạm Thư,1677741564
,Cực kì hài lòng,"Rat tiên lợi, ban đêm sẽ tự bật . Sáng được khoảng 5 tiếng",0,12639938,5,1655335322,Minh Nguyen,1654563279
,Rất không hài lòng,Quá tệ lãng phí không nên mua,0,28685724,1,1681056849,Nguyễn Minh Hiển,1673810603
,Cực kì hài lòng,,0,21364320,5,1687599182,Minh Chau,1680580060
,Hài lòng,,0,7449574,4,1684811629,THAO BUI,1684772308
,Cực kì hài lòng,,0,21364320,5,1687599182,Minh Chau,1680580060
,Hài lòng,,0,7449574,4,1684811629,THAO BUI,1684772308
,Rất không hài lòng,"Mua 6 cuộn, lỡ khui ra 2 cuộn, xài 1 cuộn k thấy kết quả gì... cần trả lại 4 cuộn. Thất vọng vì keo không dính như mong đợi. dán trên tướng ốp gạch men và gỗ không ổn chút nào",0,18635750,1,1664875288,Dang Duong,1664727276
,Hài lòng,Chưa dán mai dán ổn đánh giá tiếp theo,0,27769773,4,1685004281,Duc pham anh,1684831552
,Hài lòng,Sản phẩm cũng ổn iiiiihhhhhh,0,13324834,4,1683602534,Nam Le,1682988616
,Không hài lòng,Giấy quá mỏng chất lượng kém không nên mua,0,17543080,2,1680273810,Ha Huy Cuong,1675708767
,Không hài lòng,"Dán không dính, qua 1 đêm là bong",0,9680427,2,1675135675,Tuấn Hưng,1673411231
,Hài lòng,Sản phẩm ok,0,5520749,4,1682496184,Huỳnh Như,1678679069
,Cực kì hài lòng,,0,1182293,5,1681388169,Tran Ngoc Quyen,1681230798
,Cực kì hài lòng,,0,8639465,5,1680932267,Phan My,1673673191
,Hài lòng,,0,19259426,4,1679829746,Nguyễn Văn Truyền,1679634410
,Cực kì hài lòng,,0,21775915,5,1678666661,mộng cầm,1677311725
,Rất không hài lòng,"Mua 6 cuộn, lỡ khui ra 2 cuộn, xài 1 cuộn k thấy kết quả gì... cần trả lại 4 cuộn. Thất vọng vì keo không dính như mong đợi. dán trên tướng ốp gạch men và gỗ không ổn chút nào",0,18635750,1,1664875288,Dang Duong,1664727276
,Hài lòng,Chưa dán mai dán ổn đánh giá tiếp theo,0,27769773,4,1685004281,Duc pham anh,1684831552
,Hài lòng,Sản phẩm cũng ổn iiiiihhhhhh,0,13324834,4,1683602534,Nam Le,1682988616
,Không hài lòng,Giấy quá mỏng chất lượng kém không nên mua,0,17543080,2,1680273810,Ha Huy Cuong,1675708767
,Không hài lòng,"Dán không dính, qua 1 đêm là bong",0,9680427,2,1675135675,Tuấn Hưng,1673411231
,Hài lòng,Sản phẩm ok,0,5520749,4,1682496184,Huỳnh Như,1678679069
,Cực kì hài lòng,,0,1182293,5,1681388169,Tran Ngoc Quyen,1681230798
,Cực kì hài lòng,,0,8639465,5,1680932267,Phan My,1673673191
,Hài lòng,,0,19259426,4,1679829746,Nguyễn Văn Truyền,1679634410
,Cực kì hài lòng,,0,21775915,5,1678666661,mộng cầm,1677311725
,Cực kì hài lòng,"giao hàng nhanh, nhà mình mua combo nh loại tha hồ cho mấy bé nghịch đất hè này :)))",0,7611566,5,1684757757,Annie Pham,1684396426
,Cực kì hài lòng,mình nhân đủ 14 bich hat giống . nhản mác đây đủ . giao hàng nhanh . xin cảm ơn shop.,0,27037171,5,1648721517,nguyen thi muoi,1648301013
,Rất không hài lòng,"Sản phẩm rồi, không nảy mầm",0,12211455,1,1681651635,Tuyen,1679740970
,Hài lòng,,0,26157996,4,1675512878,thanh vu,1671869733
,Cực kì hài lòng,,0,20817854,5,1671441041,Nguyễn Ngọc Diễm,1666782302
,Cực kì hài lòng,,0,8437474,5,1669609513,An Lạc,1668927251
,Cực kì hài lòng,,0,27147063,5,1668162130,nguyen loi,1667803005
,Hài lòng,,0,18202462,4,1664882442,Tống Văn Tuấn,1664089154
,Cực kì hài lòng,Chưa sử dụng nhưng bao bì đóng gói tốt,0,8871720,5,1631509100,Minh Pham,1629127578
,Cực kì hài lòng,,0,18702425,5,1649050063,Ngô Đức Khánh,1648906641
,Cực kì hài lòng,"giao hàng nhanh, nhà mình mua combo nh loại tha hồ cho mấy bé nghịch đất hè này :)))",0,7611566,5,1684757757,Annie Pham,1684396426
,Cực kì hài lòng,mình nhân đủ 14 bich hat giống . nhản mác đây đủ . giao hàng nhanh . xin cảm ơn shop.,0,27037171,5,1648721517,nguyen thi muoi,1648301013
,Rất không hài lòng,"Sản phẩm rồi, không nảy mầm",0,12211455,1,1681651635,Tuyen,1679740970
,Hài lòng,,0,26157996,4,1675512878,thanh vu,1671869733
,Cực kì hài lòng,,0,20817854,5,1671441041,Nguyễn Ngọc Diễm,1666782302
,Cực kì hài lòng,,0,8437474,5,1669609513,An Lạc,1668927251
,Cực kì hài lòng,,0,27147063,5,1668162130,nguyen loi,1667803005
,Hài lòng,,0,18202462,4,1664882442,Tống Văn Tuấn,1664089154
,Cực kì hài lòng,Chưa sử dụng nhưng bao bì đóng gói tốt,0,8871720,5,1631509100,Minh Pham,1629127578
,Cực kì hài lòng,,0,18702425,5,1649050063,Ngô Đức Khánh,1648906641
,Cực kì hài lòng,,0,22590485,5,1665327170,Thủy Phạm,1664316942
,Cực kì hài lòng,,0,16928263,5,1656599012,Anh Pham,1655741595
,Hài lòng,,0,12230590,4,1655707754,Nguyen Van Thanh,1654508597
,Cực kì hài lòng,,0,22590485,5,1665327170,Thủy Phạm,1664316942
,Cực kì hài lòng,,0,16928263,5,1656599012,Anh Pham,1655741595
,Hài lòng,,0,12230590,4,1655707754,Nguyen Van Thanh,1654508597
,Cực kì hài lòng,Good,0,5186959,5,1638283067,Ngô Đăng Khoa,1637386630
,Cực kì hài lòng,Good,0,5186959,5,1638283067,Ngô Đăng Khoa,1637386630
,Cực kì hài lòng,"Hoa văn trang nhã nhẹ nhàng, phù hợp với nhiều kiểu màu tủ lạnh. 
Cũng do quá mỏng manh nên luôn phải dằn vật nặng lên trên nóc tủ, và phải dằn đều 4 góc nếu không muốn bị đồ trong các ô túi kéo tuột xuống!",0,7481240,5,1645092748,Phan Việt Anh,1645078618
,Bình thường,"Ok với việc giao ngẫu nhiên. Nhưng lần sau nếu khách chọn số lượng 2, thì nên giao 2 mẫu khác nhau nhé shop. Chứ ngẫu nhiên giống nhau y hệt làm gì",0,877142,3,1619836424,Linh Giang,1619540791
,Hài lòng,,0,15282615,4,1688819807,Nguyễn Thông,1673925342
,Cực kì hài lòng,,0,10816907,5,1688380756,Pol Pi,1688362810
,Hài lòng,"sản phẩm tạm ổn, hình ảnh bé hươu lạ đẹp mắt. 1 điểm trừ do đường chỉ may các túi quá yếu. để vật hơi nặng vào là bung ra.",0,285606,4,1619249348,Trần Lê Minh,1614609564
,Cực kì hài lòng,"sản phẩm chất lượng rất tốt, giao hàng thì cực kì nhanh, shipper thân thiện, shop hỗ trợ nhiệt tình. nói túm lại oke ạ",0,9736210,5,1620090576,Trần Quốc,1612691071
,Cực kì hài lòng,,0,2133955,5,1681057304,Nguyễn Thịnh,1680489860
,Cực kì hài lòng,giao nhanh sp đẹp màu trắng sợ lâu ngày dơ thôi,0,25979864,5,1644994455,Nguyễn Hải,1644419884
,Cực kì hài lòng,Hàng đúng như quảng cáo,0,23582362,5,1662378900,Sơn Minh Trí,1654410908
,Cực kì hài lòng,ok nha shop,0,15834901,5,1634991553,Shini Chi EDo,1632965627
,Cực kì hài lòng,"Hoa văn trang nhã nhẹ nhàng, phù hợp với nhiều kiểu màu tủ lạnh. 
Cũng do quá mỏng manh nên luôn phải dằn vật nặng lên trên nóc tủ, và phải dằn đều 4 góc nếu không muốn bị đồ trong các ô túi kéo tuột xuống!",0,7481240,5,1645092748,Phan Việt Anh,1645078618
,Bình thường,"Ok với việc giao ngẫu nhiên. Nhưng lần sau nếu khách chọn số lượng 2, thì nên giao 2 mẫu khác nhau nhé shop. Chứ ngẫu nhiên giống nhau y hệt làm gì",0,877142,3,1619836424,Linh Giang,1619540791
,Hài lòng,,0,15282615,4,1688819807,Nguyễn Thông,1673925342
,Cực kì hài lòng,,0,10816907,5,1688380756,Pol Pi,1688362810
,Hài lòng,"sản phẩm tạm ổn, hình ảnh bé hươu lạ đẹp mắt. 1 điểm trừ do đường chỉ may các túi quá yếu. để vật hơi nặng vào là bung ra.",0,285606,4,1619249348,Trần Lê Minh,1614609564
,Cực kì hài lòng,"sản phẩm chất lượng rất tốt, giao hàng thì cực kì nhanh, shipper thân thiện, shop hỗ trợ nhiệt tình. nói túm lại oke ạ",0,9736210,5,1620090576,Trần Quốc,1612691071
,Cực kì hài lòng,,0,2133955,5,1681057304,Nguyễn Thịnh,1680489860
,Cực kì hài lòng,giao nhanh sp đẹp màu trắng sợ lâu ngày dơ thôi,0,25979864,5,1644994455,Nguyễn Hải,1644419884
,Cực kì hài lòng,Hàng đúng như quảng cáo,0,23582362,5,1662378900,Sơn Minh Trí,1654410908
,Cực kì hài lòng,ok nha shop,0,15834901,5,1634991553,Shini Chi EDo,1632965627
,Rất không hài lòng,Vật liệu bằng inox mà mới dùng 1 tháng đã có dấu hiệu đen xỉn. Nghi ngờ hàng nhái Lock&Lock. Đề nghị shop kiểm tra lại và có xử lý rõ ràng cho trường hợp này nhé! 😡,0,20528902,1,1669086827,Trang Tran,1665468985
,Cực kì hài lòng,"Hàng rất đẹp nha, nhìn lịch sự, lại nhỏ gọn dễ mang đi làm
Nói chung chất lượng của lock n lock trước giờ vẫn ok rồi! Bộ này nhỏ xinh, phù hợp vs những ng ăn ít như mình 😂",2,1194778,5,1650511948,Nguyễn Thị Kim Oanh,1650209937
,Bộ Hộp Cơm Giữ Nhiệt Thép Không Gỉ Lock & Lock LHC8031SLV - Bạc Thương hiệu: Lock&Lock,"Chào Tiki!
Mình không hài lòng có một trao đổi và cần sự phản hồi của tiki!
1. Nút xu đã bị rơi vào trong hộp, ko còn đúng như sản phẩm ban đầu.
2. Sản phẩm ghi tặng bình nước và mình không nhận được.
3. Mình cần người đến hoàn đổi sản phẩm hoặc nhận lại sản phẩm vì ko đúng như hình ảnh bán.
P.s: mình có đính kèm hình ảnh thực tế sau mua hàng và ảnh quảng cáo

Thân mến.",14,10616207,1,1607629139,Nguyễn thị Lộc,1607437612
,Bình thường,"Người bán giao đúng mẫa, hộp này dùng không tiên , nắp nhựa bám dầu mỡ rất khó rửa,không giống loại nhựa của hôp Zebra thái lan.2 cái hôp nhỏ cầm rất nóng tay, cái nút xả hơi thì rất dễ rớt mất, ron dễ bung không chặt.",0,7844520,3,1679115464,Hoàng Lý,1678246445
,Hài lòng,"Hàng chuẩn theo đúng mô tả. Hộp lớn mình để nước sôi hơn 8 tiếng vẫn còn nóng ấm, chưa thử để cơm. TikiNow mà giao hàng hơi chậm, đặt đêm hôm trước mà gần 8h tối hôm sau mới nhận được hàng. Vẫn 4 sao cho chất lượng sản phẩm.",0,1127269,4,1638291850,Hùng Nguyễn,1638041730
,Cực kì hài lòng,"Săn sale 9.9, sau khi tham khảo giá cả Lazada và Shopee thì mới vào Tiki cuối cùng, mà giá lại rẻ nhất nên đặt ngay. Bất ngờ hơn nữa là giao từ HCM ra Hn trong thời gian giãn cách mà mất có 4 ngày, cảm giác Wow được luôn ấy.
Sp y hình, nhỏ gọn xinh xắn, cực kì ưng luôn!!!!",2,10455150,5,1631497379,Nguyễn Thuỳ Linh,1631165376
,Bình thường,"Shop đóng gói cẩn thận, tuy nhiên 2 hộp bé không giữ được nhiệt, chỉ có 1 hộp cao giữ được nhiệt thôi. Nếu bạn nào mua thì nên cân nhắc. Mình chọn mua vì thấy nó gọn, xách nhẹ tay :)",0,12012218,3,1688038612,Doan Ngoc,1687856200
,HÀI LÒNG ^^,"Gói hàng đẹp, sản phẩm của Lock&Lock thì đã rất ok rồi. Mẫu này phần thân inox, nắp bằng nhựa nhưng có thiết kế xả hơi tránh tình trạng để đồ nóng nắp hộp hít chặc khó tháo. (Có 1 mẫu nắp inox không có nút xả hơi, mình sợ khó mở hơn mẫu này, nhưng chắc để thức ăn nóng hơn)
Tuy nhìn hơi nhỏ nhưng thật ra lòng hộp đựng khá nhiều thức ăn. Trừ các bạn ăn quá mạnh thôi ^^
1 hộp lớn thì có giữ nhiệt để đựng cơm hoặc canh.
2 hộp nhỏ không có chức năng giữ nhiệt. Nhưng túi đựng màu đen có lớp bạc giữ nhiệt. Nói chung giữ nhiệt ổn mấy tiếng kịp giờ cơm trưa. (Trừ bạn nào thích ăn quá nóng như vừa mút ra thì rất ít sản phẩm nắp nhựa nào đảm bảo được ^^)",30,13198837,5,1570600859,Trần Thị Bích Thuỷ,1570288882
,Cực kì hài lòng,Hàng Lock&Lock chất lượng.,1,8860671,5,1658322510,Trung Kỳ,1658057871
,Rất không hài lòng,"Nhận hàng thiếu đũa, phản ánh Tiki đã cho thu hồi hàng từ ngày 24/2 đến hôm nay 10/3 mình vẫn chưa nhận được hoàn tiền, và không thấy bạn CSKH nào liên hệ????",1,6982818,1,1646901241,Nguyễn thị Bích Hạnh,1645512650
,Rất không hài lòng,Vật liệu bằng inox mà mới dùng 1 tháng đã có dấu hiệu đen xỉn. Nghi ngờ hàng nhái Lock&Lock. Đề nghị shop kiểm tra lại và có xử lý rõ ràng cho trường hợp này nhé! 😡,0,20528902,1,1669086827,Trang Tran,1665468985
,Cực kì hài lòng,"Hàng rất đẹp nha, nhìn lịch sự, lại nhỏ gọn dễ mang đi làm
Nói chung chất lượng của lock n lock trước giờ vẫn ok rồi! Bộ này nhỏ xinh, phù hợp vs những ng ăn ít như mình 😂",2,1194778,5,1650511948,Nguyễn Thị Kim Oanh,1650209937
,Bộ Hộp Cơm Giữ Nhiệt Thép Không Gỉ Lock & Lock LHC8031SLV - Bạc Thương hiệu: Lock&Lock,"Chào Tiki!
Mình không hài lòng có một trao đổi và cần sự phản hồi của tiki!
1. Nút xu đã bị rơi vào trong hộp, ko còn đúng như sản phẩm ban đầu.
2. Sản phẩm ghi tặng bình nước và mình không nhận được.
3. Mình cần người đến hoàn đổi sản phẩm hoặc nhận lại sản phẩm vì ko đúng như hình ảnh bán.
P.s: mình có đính kèm hình ảnh thực tế sau mua hàng và ảnh quảng cáo

Thân mến.",14,10616207,1,1607629139,Nguyễn thị Lộc,1607437612
,Bình thường,"Người bán giao đúng mẫa, hộp này dùng không tiên , nắp nhựa bám dầu mỡ rất khó rửa,không giống loại nhựa của hôp Zebra thái lan.2 cái hôp nhỏ cầm rất nóng tay, cái nút xả hơi thì rất dễ rớt mất, ron dễ bung không chặt.",0,7844520,3,1679115464,Hoàng Lý,1678246445
,Hài lòng,"Hàng chuẩn theo đúng mô tả. Hộp lớn mình để nước sôi hơn 8 tiếng vẫn còn nóng ấm, chưa thử để cơm. TikiNow mà giao hàng hơi chậm, đặt đêm hôm trước mà gần 8h tối hôm sau mới nhận được hàng. Vẫn 4 sao cho chất lượng sản phẩm.",0,1127269,4,1638291850,Hùng Nguyễn,1638041730
,Cực kì hài lòng,"Săn sale 9.9, sau khi tham khảo giá cả Lazada và Shopee thì mới vào Tiki cuối cùng, mà giá lại rẻ nhất nên đặt ngay. Bất ngờ hơn nữa là giao từ HCM ra Hn trong thời gian giãn cách mà mất có 4 ngày, cảm giác Wow được luôn ấy.
Sp y hình, nhỏ gọn xinh xắn, cực kì ưng luôn!!!!",2,10455150,5,1631497379,Nguyễn Thuỳ Linh,1631165376
,Bình thường,"Shop đóng gói cẩn thận, tuy nhiên 2 hộp bé không giữ được nhiệt, chỉ có 1 hộp cao giữ được nhiệt thôi. Nếu bạn nào mua thì nên cân nhắc. Mình chọn mua vì thấy nó gọn, xách nhẹ tay :)",0,12012218,3,1688038612,Doan Ngoc,1687856200
,HÀI LÒNG ^^,"Gói hàng đẹp, sản phẩm của Lock&Lock thì đã rất ok rồi. Mẫu này phần thân inox, nắp bằng nhựa nhưng có thiết kế xả hơi tránh tình trạng để đồ nóng nắp hộp hít chặc khó tháo. (Có 1 mẫu nắp inox không có nút xả hơi, mình sợ khó mở hơn mẫu này, nhưng chắc để thức ăn nóng hơn)
Tuy nhìn hơi nhỏ nhưng thật ra lòng hộp đựng khá nhiều thức ăn. Trừ các bạn ăn quá mạnh thôi ^^
1 hộp lớn thì có giữ nhiệt để đựng cơm hoặc canh.
2 hộp nhỏ không có chức năng giữ nhiệt. Nhưng túi đựng màu đen có lớp bạc giữ nhiệt. Nói chung giữ nhiệt ổn mấy tiếng kịp giờ cơm trưa. (Trừ bạn nào thích ăn quá nóng như vừa mút ra thì rất ít sản phẩm nắp nhựa nào đảm bảo được ^^)",30,13198837,5,1570600859,Trần Thị Bích Thuỷ,1570288882
,Cực kì hài lòng,Hàng Lock&Lock chất lượng.,1,8860671,5,1658322510,Trung Kỳ,1658057871
,Rất không hài lòng,"Nhận hàng thiếu đũa, phản ánh Tiki đã cho thu hồi hàng từ ngày 24/2 đến hôm nay 10/3 mình vẫn chưa nhận được hoàn tiền, và không thấy bạn CSKH nào liên hệ????",1,6982818,1,1646901241,Nguyễn thị Bích Hạnh,1645512650
,Rất không hài lòng,"khi xay ko có nước thì bị dính, nếu có nước nó bay vào trong cực dơ mà khi tháo ra mới biết, vỏ mỏng, đổ nước sôi vào để vệ sinh bị nứt",0,6574915,1,1678629825,Lê Tuấn Anh,1675239997
,Cực kì hài lòng,"nhỏ gọn, ok đáng mua nha mọi người",0,8577398,5,1689219811,Yến Phy,1661602851
,Cực kì hài lòng,"sp đúng mẫu, cầm chắc tay. nhà mình đông thành viên nên tiệc tùng rất oải vụ bầm tỏi - bầm hành. Nay rất tiện và nhanh luôn mọi người. Có e này bé nhà mình vẫn giúp mẹ vào bếp được. cảm ơn shop và tiki.",1,16216524,5,1624799452,Mai Tiết,1623860399
,Cực kì hài lòng,"Shop giao đúng sản phẩm, đóng gói cẩn thận, chưa sử dụng nên chưa biết chất lượt, kéo thử thì thấy có hoạt động",0,8298460,5,1675221374,Thanh Hương,1672986453
,Cực kì hài lòng,Dùng tiện lợi,0,27866309,5,1672896396,Đỗ Thị Hòa,1670858366
,Hài lòng,Máy rất xinh và nhỏ gọn chắc chắn chưa xài nên chưa biết chất lượng mong là tốt,0,14306751,4,1687320989,Man Tran,1686913943
,Cực kì hài lòng,"Sản phẩm giống hình, dễ sử dụng, lưỡi dao sắt, xoay nhuyễn. Cho shop 5 sao",0,1590331,5,1658617717,NguyenThi Truong An,1658154790
,Cực kì hài lòng,"Sản phẩm rất tốt. Gọn nhẹ, mẫu mã đẹp. Xài rất đã. Đóng gói cẩn thận. Rất đáng để mua. Sẽ ủng hộ Shop tiep.",0,11827373,5,1683220743,Hien Huynh,1681519976
,Cực kì hài lòng,"Đã nhận hàng và sử dụng khá là hài lòng, mọi người yên tâm mua 😘😘😘",1,11527102,5,1657592730,Võ Thụy Như Tiên,1656945788
,Cực kì hài lòng,"cai may nay rat đang tien mua nha moi nguoi, nhà bán đúng uy tín , giá tot , tien dụng , thank you shop , thank you Tiki.",0,23413640,5,1660818716,Kim Tuòng,1660564751
,Rất không hài lòng,"khi xay ko có nước thì bị dính, nếu có nước nó bay vào trong cực dơ mà khi tháo ra mới biết, vỏ mỏng, đổ nước sôi vào để vệ sinh bị nứt",0,6574915,1,1678629825,Lê Tuấn Anh,1675239997
,Cực kì hài lòng,"nhỏ gọn, ok đáng mua nha mọi người",0,8577398,5,1689219811,Yến Phy,1661602851
,Cực kì hài lòng,"sp đúng mẫu, cầm chắc tay. nhà mình đông thành viên nên tiệc tùng rất oải vụ bầm tỏi - bầm hành. Nay rất tiện và nhanh luôn mọi người. Có e này bé nhà mình vẫn giúp mẹ vào bếp được. cảm ơn shop và tiki.",1,16216524,5,1624799452,Mai Tiết,1623860399
,Cực kì hài lòng,"Shop giao đúng sản phẩm, đóng gói cẩn thận, chưa sử dụng nên chưa biết chất lượt, kéo thử thì thấy có hoạt động",0,8298460,5,1675221374,Thanh Hương,1672986453
,Cực kì hài lòng,Dùng tiện lợi,0,27866309,5,1672896396,Đỗ Thị Hòa,1670858366
,Hài lòng,Máy rất xinh và nhỏ gọn chắc chắn chưa xài nên chưa biết chất lượng mong là tốt,0,14306751,4,1687320989,Man Tran,1686913943
,Cực kì hài lòng,"Sản phẩm giống hình, dễ sử dụng, lưỡi dao sắt, xoay nhuyễn. Cho shop 5 sao",0,1590331,5,1658617717,NguyenThi Truong An,1658154790
,Cực kì hài lòng,"Sản phẩm rất tốt. Gọn nhẹ, mẫu mã đẹp. Xài rất đã. Đóng gói cẩn thận. Rất đáng để mua. Sẽ ủng hộ Shop tiep.",0,11827373,5,1683220743,Hien Huynh,1681519976
,Cực kì hài lòng,"Đã nhận hàng và sử dụng khá là hài lòng, mọi người yên tâm mua 😘😘😘",1,11527102,5,1657592730,Võ Thụy Như Tiên,1656945788
,Cực kì hài lòng,"cai may nay rat đang tien mua nha moi nguoi, nhà bán đúng uy tín , giá tot , tien dụng , thank you shop , thank you Tiki.",0,23413640,5,1660818716,Kim Tuòng,1660564751
,Cực kì hài lòng,"Hàng chất lượng, màu sắc cũng khá sang trọng",0,16921247,5,1689311850,Phùng Thị Phước Hánh,1689199358
,Cực kì hài lòng,"Giao hàng nhanh, tốt trong tầm giá",0,961146,5,1691280266,Trường Thọ,1688282389
,Cực kì hài lòng,"Bộ hộp rất xinh xò. 3 hộp đều giữ nhiệt   , lúc mở đồ nóng ko bỏng tay",0,7468612,5,1672144377,Nguyễn Thị Thu Thủy,1670383232
,Cực kì hài lòng,"hàng xịn như hình, giữ nóng đc 12 tiếng",0,1026559,5,1675851785,linhhappy,1674974737
,Hài lòng,,0,220474,4,1690009565,Lê Văn Bửu,1689142641
,Cực kì hài lòng,,0,7449064,5,1689601955,Huyen Pham,1688025412
,Cực kì hài lòng,"Đẹp, gọn, giữ nóng tốt.",0,891164,5,1678463926,Nguyễn Minh Tiến,1676715036
,Cực kì hài lòng,"Đẹp, ship nhanh",0,8617506,5,1677500758,Thiên Long,1677249781
,Cực kì hài lòng,,0,26711455,5,1681285487,Tô Tô,1675191099
,Cực kì hài lòng,,0,1106069,5,1678506342,Nguyễn Xuân Hoà,1674293815
,Cực kì hài lòng,"Hàng chất lượng, màu sắc cũng khá sang trọng",0,16921247,5,1689311850,Phùng Thị Phước Hánh,1689199358
,Cực kì hài lòng,"Giao hàng nhanh, tốt trong tầm giá",0,961146,5,1691280266,Trường Thọ,1688282389
,Cực kì hài lòng,"Bộ hộp rất xinh xò. 3 hộp đều giữ nhiệt   , lúc mở đồ nóng ko bỏng tay",0,7468612,5,1672144377,Nguyễn Thị Thu Thủy,1670383232
,Cực kì hài lòng,"hàng xịn như hình, giữ nóng đc 12 tiếng",0,1026559,5,1675851785,linhhappy,1674974737
,Hài lòng,,0,220474,4,1690009565,Lê Văn Bửu,1689142641
,Cực kì hài lòng,,0,7449064,5,1689601955,Huyen Pham,1688025412
,Cực kì hài lòng,"Đẹp, gọn, giữ nóng tốt.",0,891164,5,1678463926,Nguyễn Minh Tiến,1676715036
,Cực kì hài lòng,"Đẹp, ship nhanh",0,8617506,5,1677500758,Thiên Long,1677249781
,Cực kì hài lòng,,0,26711455,5,1681285487,Tô Tô,1675191099
,Cực kì hài lòng,,0,1106069,5,1678506342,Nguyễn Xuân Hoà,1674293815
,Cực kì hài lòng,"Giao nhanh 2h. Giao đúng mẫu đặt. Rất là hài lòng luôn. Chất vải của túi xịn mịn. Đẹp ưng ý, vừa vặn ly clock&clock luôn, rất là thích.",0,8367982,5,1651516194,I I,1651469053
,Hài lòng,"Túi khá đẹp, đường chỉ may khá kỹ; giao hàng đúng hẹn. Tuy nhiên, đóng gói không đúng cách (xếp gấp thay vì cuộn tròn) làm túi bị xấu đi do hằn nếp gấp.",0,5970783,4,1653045833,Hoa Vo,1652884181
,Cực kì hài lòng,"Túi nhận đúng mẫu, chất lượng tốt, giao hàng nhanh.",0,5354813,5,1668480666,Tân Tân Love,1668345033
,"Vải co dãn tốt, hình đẹp.","Túi đẹp, chất lượng, cầm êm tay, vải co dãn tốt nên ôm vừa thân ly. Do vải co dãn tốt nên đựng vừa được nhiều ly có dung tích khác nhau chứ ko chỉ riêng gì ly 900ml. 
Mình mua 2 túi, 1 túi đựng ly 900ml, 1 túi đựng ly 580ml mà đều ôm vừa khít thân ly hết, không bị quá lỏng hay quá dãn.
Nói chung là tuyệt ?",3,62185,5,1589343402,Nguyễn Phương Ly,1587189917
,Hài lòng,"giao đúng mẫu đã chọn, tuy nhiên túi bị lủng lỗ ở đáy. Nhờ tiki và shop hỗ trợ đổi lại dùm mình.",0,20968824,4,1654658749,Huỳnh Nhàn,1654648238
,Bình thường,"mua 2 cái 1 lượt, bắt đầu dùng từ cùng 1 ngày, tới nay đc tầm 7 ngày, 1 cái sứt quai, 1 cái dùng bt. 
chất lượng khá hên xui. nếu kĩ thì khi mua về nên may thêm chỗ quai xách để ko bị tuột 3*",0,1829291,3,1616119659,Trần Nhã Thi,1615456064
,Cực kì hài lòng,Túi đeo đựng vừa như in. Rất tiện mang đi làm đi chơi,0,8082112,5,1681391556,Bang Lang Tim,1681293687
,Cực kì hài lòng,Sản phẩm đẹp đáng mua,0,1723208,5,1690530359,Jasmine Nguyen,1687171855
,Cực kì hài lòng,"Sản phẩm tốt vượt mong đợi ,người bán nhiệt tình ,giao đúng mẫu, thời gian giao hàng nhanh,nói chung ko có gì phải bàn cãi",0,9746,5,1664513877,nguyễn trình minh châu,1664455906
,Không hài lòng,Mình đặt mua mẫu này màu vàng nhưng shop lại giao màu hồng.,0,476087,2,1671684292,Vincent Tran,1671552282
,Cực kì hài lòng,"Giao nhanh 2h. Giao đúng mẫu đặt. Rất là hài lòng luôn. Chất vải của túi xịn mịn. Đẹp ưng ý, vừa vặn ly clock&clock luôn, rất là thích.",0,8367982,5,1651516194,I I,1651469053
,Hài lòng,"Túi khá đẹp, đường chỉ may khá kỹ; giao hàng đúng hẹn. Tuy nhiên, đóng gói không đúng cách (xếp gấp thay vì cuộn tròn) làm túi bị xấu đi do hằn nếp gấp.",0,5970783,4,1653045833,Hoa Vo,1652884181
,Cực kì hài lòng,"Túi nhận đúng mẫu, chất lượng tốt, giao hàng nhanh.",0,5354813,5,1668480666,Tân Tân Love,1668345033
,"Vải co dãn tốt, hình đẹp.","Túi đẹp, chất lượng, cầm êm tay, vải co dãn tốt nên ôm vừa thân ly. Do vải co dãn tốt nên đựng vừa được nhiều ly có dung tích khác nhau chứ ko chỉ riêng gì ly 900ml. 
Mình mua 2 túi, 1 túi đựng ly 900ml, 1 túi đựng ly 580ml mà đều ôm vừa khít thân ly hết, không bị quá lỏng hay quá dãn.
Nói chung là tuyệt ?",3,62185,5,1589343402,Nguyễn Phương Ly,1587189917
,Hài lòng,"giao đúng mẫu đã chọn, tuy nhiên túi bị lủng lỗ ở đáy. Nhờ tiki và shop hỗ trợ đổi lại dùm mình.",0,20968824,4,1654658749,Huỳnh Nhàn,1654648238
,Bình thường,"mua 2 cái 1 lượt, bắt đầu dùng từ cùng 1 ngày, tới nay đc tầm 7 ngày, 1 cái sứt quai, 1 cái dùng bt. 
chất lượng khá hên xui. nếu kĩ thì khi mua về nên may thêm chỗ quai xách để ko bị tuột 3*",0,1829291,3,1616119659,Trần Nhã Thi,1615456064
